"text","text_en","cmp_code","eu_code"
"There are 17,000 more nurses, over 6,500 more doctors, and over 9,000 more therapists, scientists and technicians working for patients.",NA,"305",NA
"The biggest-ever hospital building programme is under way.",NA,"305",NA
"NHS Direct, the 24-hour nurse helpline, is available across the country.",NA,"305",NA
"Eye tests for people who are 60 and over are now free.",NA,"305",NA
"But there is a lot more to do.",NA,"504",NA
"We are committed to investment and reform.",NA,"504",NA
"With Labour, in just four years the NHS will have grown by a third.",NA,"305",NA
"Spending on the health service is now rising by an average of over six per cent a year in real terms – the biggest sustained increase in its history and double that under the Conservatives.",NA,"305",NA
"Provided that as a country we maintain economic stability, we will, if elected, be able to sustain significant funding increases throughout the next Parliament.",NA,"504",NA
"So over time we will bring UK health spending up to the EU average.",NA,"504",NA
"The fundamentals of care.",NA,NA,NA
"That money will help us get the basics right.",NA,"504",NA
"By 2005 there will be 10,000 more doctors and 20,000 more nurses, with ward sisters in charge of ward budgets.",NA,"504",NA
"Matrons will make sure that hospital food is good and wards are clean, with power to stop payments to contractors who fail to keep hospitals up to scratch.",NA,"704",NA
"‘Nightingale’ wards for older people and mixed sex wards will be abolished, and mental health wards will be modernised.",NA,"504",NA
"There will be 7,000 extra beds in hospitals and in intermediate care.",NA,"504",NA
"And we will build 100 new hospital developments by 2010 and 500 one-stop primary care centres, with over 3,000 GP premises modernised by 2004.",NA,"504",NA
"We are investing an extra £7 billion of capital investment into the health service.",NA,"504",NA
"We have said that Private Finance Initiative (PFI) should not be delivered at the expense of the pay and conditions of the staff employed in these schemes.",NA,"504",NA
"We will seek ways in which, within the framework of PFI management, support staff could remain part of the NHS team.",NA,"504",NA
"Improving health.",NA,NA,NA
"Our job is not just to improve the nation’s health service.",NA,"504",NA
"It is to improve the nation’s health.",NA,"504",NA
"Deaths from cancer and heart disease are too high.",NA,"504",NA
"There has been a growing health gap between rich and poor.",NA,"504",NA
"Beyond other commitments to combat child poverty and poor housing, we will tackle the long-standing causes of ill-health and health inequality by:",NA,NA,NA
"• making the fight against cancer, heart disease and stroke the top priority for investment and reform, with earmarked extra funding of £1 billion by 2004.",NA,"504",NA
"The number of cardiologists will increase by around half and cancer specialists by nearly a third by 2005 compared to 1999- 2000.",NA,"504",NA
"Waiting times for cancer treatment will be cut.",NA,"504",NA
"Our ambition is to prevent 300,000 avoidable deaths over the next decade",NA,"504",NA
"• tough targets to close the health gap to cut deaths in poorer communities and among poorer children improving mental health services, and a new emphasis on prevention, with more screening services including for conditions like sickle cell disease, cystic fibrosis and newborn hearing problems",NA,"504",NA
"• offering the world’s best smoking cessation services to help the seven in ten smokers who say they want to give up",NA,"504",NA
"• giving children aged four to six in nursery and primary schools a free piece of fruit every school day – the biggest boost to child nutrition since free school milk was introduced in 1946.",NA,"504",NA
"We remain committed to our bill – blocked by the Tories – to ban tobacco advertising and sponsorship.",NA,"504",NA
"Reforming the NHS",NA,NA,NA
"The NHS has to earn the confidence of each new generation.",NA,"000",NA
"It has to change the way it works if it is to meet today’s challenges and provide fast and modern services.",NA,"000",NA
"With Labour, by 2004 Patients will be able to see a GP within 48 hours.",NA,"504",NA
"By the end of 2005 we will cut maximum waiting times for outpatient appointments from six months to three months, and for inpatients from 18 months to six months by expanding staff numbers and reforming how care is delivered.",NA,"504",NA
"Major conditions like cancer and heart disease will have priority, with all patients treated according to clinical urgency.",NA,"504",NA
